date,year,month,quarter,day_of_week,is_weekend,is_holiday,covers,gross_revenue,cogs,gross_profit,labour_cost,fixed_ops_cost,operating_profit,gp_margin_pct
2021-03-15,2021,3,1,Mon,False,False,32,2246.0,743.73,1502.27,1087.28,166.08,248.91,66.9
2021-03-16,2021,3,1,Tue,False,False,26,1520.0,518.77,1001.23,1073.82,161.79,-234.38,65.9
2021-03-17,2021,3,1,Wed,False,False,30,2064.0,681.45,1382.55,1087.28,167.26,128.01,67.0
2021-03-18,2021,3,1,Thu,False,False,35,1984.5,639.08,1345.42,1087.28,162.52,95.62,67.8
2021-03-19,2021,3,1,Fri,False,False,36,2464.5,803.48,1661.02,1087.28,156.29,417.45,67.4
2021-03-20,2021,3,1,Sat,True,False,66,3638.5,1174.3,2464.2,1162.81,171.25,1130.14,67.7
2021-03-21,2021,3,1,Sun,True,False,75,4347.0,1438.93,2908.07,1162.81,168.94,1576.32,66.9
2021-03-22,2021,3,1,Mon,False,False,30,2071.5,694.89,1376.61,1087.28,165.44,123.89,66.5
2021-03-23,2021,3,1,Tue,False,False,29,1663.0,538.94,1124.06,1073.82,161.77,-111.53,67.6
2021-03-24,2021,3,1,Wed,False,False,32,2148.0,712.59,1435.41,1087.28,160.57,187.56,66.8
2021-03-25,2021,3,1,Thu,False,False,31,2139.0,696.32,1442.68,1087.28,166.17,189.23,67.4
2021-03-26,2021,3,1,Fri,False,False,54,2961.0,949.23,2011.77,1087.28,166.2,758.29,67.9
2021-03-27,2021,3,1,Sat,True,False,74,3988.5,1294.18,2694.32,1162.81,176.41,1355.1,67.6
2021-03-28,2021,3,1,Sun,True,False,67,4203.5,1371.44,2832.06,1162.81,177.14,1492.11,67.4
2021-03-29,2021,3,1,Mon,False,False,28,1797.5,578.89,1218.61,1073.82,157.76,-12.97,67.8
2021-03-30,2021,3,1,Tue,False,False,25,1247.5,401.19,846.31,1073.82,159.13,-386.64,67.8
2021-03-31,2021,3,1,Wed,False,False,35,2676.0,884.03,1791.97,1087.28,159.44,545.25,67.0
2021-04-01,2021,4,2,Thu,False,False,36,2334.5,778.82,1555.68,1087.28,169.88,298.52,66.6
2021-04-02,2021,4,2,Fri,False,False,47,2748.5,892.59,1855.91,1087.28,169.66,598.97,67.5
2021-04-03,2021,4,2,Sat,True,False,81,4622.5,1520.02,3102.48,1162.81,179.43,1760.24,67.1
2021-04-04,2021,4,2,Sun,True,False,68,4040.0,1341.6,2698.4,1162.81,172.39,1363.2,66.8
2021-04-05,2021,4,2,Mon,False,False,30,1946.5,606.33,1340.17,1087.28,161.3,91.59,68.9
2021-04-06,2021,4,2,Tue,False,False,26,1679.0,579.0,1100.0,1073.82,163.47,-137.29,65.5
2021-04-07,2021,4,2,Wed,False,False,34,1926.5,628.1,1298.4,1087.28,156.07,55.05,67.4
2021-04-08,2021,4,2,Thu,False,False,38,2402.0,820.3,1581.7,1087.28,164.97,329.45,65.8
2021-04-09,2021,4,2,Fri,False,False,52,3686.0,1211.61,2474.39,1087.28,171.19,1215.92,67.1
2021-04-10,2021,4,2,Sat,True,False,77,5082.0,1672.81,3409.19,1162.81,177.18,2069.2,67.1
2021-04-11,2021,4,2,Sun,True,False,62,3837.0,1267.82,2569.18,1162.81,161.22,1245.15,67.0
2021-04-12,2021,4,2,Mon,False,False,31,1962.0,655.57,1306.43,1087.28,160.78,58.37,66.6
2021-04-13,2021,4,2,Tue,False,False,31,2147.5,704.56,1442.94,1087.28,168.7,186.96,67.2
2021-04-14,2021,4,2,Wed,False,False,28,1958.0,629.31,1328.69,1073.82,158.45,96.42,67.9
2021-04-15,2021,4,2,Thu,False,False,40,2834.0,935.77,1898.23,1087.28,170.36,640.59,67.0
2021-04-16,2021,4,2,Fri,False,False,47,2416.0,815.25,1600.75,1087.28,166.3,347.17,66.3
2021-04-17,2021,4,2,Sat,True,False,69,3487.0,1119.54,2367.46,1162.81,169.32,1035.33,67.9
2021-04-18,2021,4,2,Sun,True,False,70,4802.5,1559.96,3242.54,1162.81,179.44,1900.29,67.5
2021-04-19,2021,4,2,Mon,False,False,30,2295.5,755.24,1540.26,1087.28,162.73,290.25,67.1
2021-04-20,2021,4,2,Tue,False,False,32,1960.5,644.88,1315.62,1087.28,171.0,57.34,67.1
2021-04-21,2021,4,2,Wed,False,False,32,2093.0,693.23,1399.77,1087.28,167.97,144.52,66.9
2021-04-22,2021,4,2,Thu,False,False,33,2272.0,748.81,1523.19,1087.28,170.45,265.46,67.0
2021-04-23,2021,4,2,Fri,False,False,50,3329.5,1124.31,2205.19,1087.28,169.4,948.51,66.2
2021-04-24,2021,4,2,Sat,True,False,68,3736.5,1216.75,2519.75,1162.81,179.57,1177.37,67.4
2021-04-25,2021,4,2,Sun,True,False,63,3590.5,1175.44,2415.06,1162.81,165.49,1086.76,67.3
2021-04-26,2021,4,2,Mon,False,False,32,2398.0,789.35,1608.65,1087.28,160.91,360.46,67.1
2021-04-27,2021,4,2,Tue,False,False,32,2579.5,884.18,1695.32,1087.28,169.31,438.73,65.7
2021-04-28,2021,4,2,Wed,False,False,36,2185.5,736.37,1449.13,1087.28,163.27,198.58,66.3
2021-04-29,2021,4,2,Thu,False,False,38,2218.0,713.6,1504.4,1087.28,158.81,258.31,67.8
2021-04-30,2021,4,2,Fri,False,False,50,3396.5,1140.29,2256.21,1087.28,171.38,997.55,66.4
2021-05-01,2021,5,2,Sat,True,False,70,4218.5,1391.27,2827.23,1162.81,172.8,1491.62,67.0
2021-05-02,2021,5,2,Sun,True,False,70,4264.0,1389.91,2874.09,1162.81,178.43,1532.85,67.4
2021-05-03,2021,5,2,Mon,False,False,30,2349.5,792.56,1556.94,1087.28,168.07,301.59,66.3
2021-05-04,2021,5,2,Tue,False,False,32,1971.0,652.91,1318.09,1087.28,159.27,71.54,66.9
2021-05-05,2021,5,2,Wed,False,False,37,2081.5,685.6,1395.9,1087.28,161.6,147.02,67.1
2021-05-06,2021,5,2,Thu,False,False,30,2278.5,756.95,1521.55,1087.28,163.86,270.41,66.8
2021-05-07,2021,5,2,Fri,False,False,56,3382.5,1083.24,2299.26,1087.28,166.51,1045.47,68.0
2021-05-08,2021,5,2,Sat,True,False,84,5371.5,1729.37,3642.13,1162.81,181.7,2297.62,67.8
2021-05-09,2021,5,2,Sun,True,True,96,6460.5,2110.23,4350.27,1162.81,177.17,3010.29,67.3
2021-05-10,2021,5,2,Mon,False,False,35,1998.5,670.92,1327.58,1087.28,156.58,83.72,66.4
2021-05-11,2021,5,2,Tue,False,False,35,2200.0,741.06,1458.94,1087.28,159.03,212.63,66.3
2021-05-12,2021,5,2,Wed,False,False,30,2746.0,917.92,1828.08,1087.28,161.71,579.09,66.6
2021-05-13,2021,5,2,Thu,False,False,38,2886.0,963.65,1922.35,1087.28,156.79,678.28,66.6
2021-05-14,2021,5,2,Fri,False,False,46,2549.5,831.49,1718.01,1087.28,172.82,457.91,67.4
2021-05-15,2021,5,2,Sat,True,False,81,4835.0,1617.72,3217.28,1257.31,173.46,1786.51,66.5
2021-05-16,2021,5,2,Sun,True,False,75,4434.5,1456.62,2977.88,1257.31,177.92,1542.65,67.2
2021-05-17,2021,5,2,Mon,False,False,35,2237.0,745.25,1491.75,1168.28,160.17,163.3,66.7
2021-05-18,2021,5,2,Tue,False,False,30,1683.0,575.1,1107.9,1168.28,161.09,-221.47,65.8
2021-05-19,2021,5,2,Wed,False,False,37,2329.0,785.43,1543.57,1168.28,165.98,209.31,66.3
2021-05-20,2021,5,2,Thu,False,False,31,2869.5,961.25,1908.25,1168.28,162.22,577.75,66.5
2021-05-21,2021,5,2,Fri,False,False,54,3070.0,996.21,2073.79,1168.28,162.71,742.8,67.6
2021-05-22,2021,5,2,Sat,True,False,74,4584.5,1471.69,3112.81,1257.31,182.65,1672.85,67.9
2021-05-23,2021,5,2,Sun,True,False,87,5796.5,1880.21,3916.29,1257.31,183.22,2475.76,67.6
2021-05-24,2021,5,2,Mon,False,False,27,1251.0,404.5,846.5,1141.32,157.76,-452.58,67.7
2021-05-25,2021,5,2,Tue,False,False,35,2113.0,697.38,1415.62,1168.28,172.16,75.18,67.0
2021-05-26,2021,5,2,Wed,False,False,37,2673.0,915.89,1757.11,1168.28,152.14,436.69,65.7
2021-05-27,2021,5,2,Thu,False,False,45,2675.5,849.96,1825.54,1168.28,166.41,490.85,68.2
2021-05-28,2021,5,2,Fri,False,False,55,4031.5,1364.56,2666.94,1168.28,155.35,1343.31,66.2
2021-05-29,2021,5,2,Sat,True,False,83,6247.0,2079.55,4167.45,1257.31,174.6,2735.54,66.7
2021-05-30,2021,5,2,Sun,True,False,86,5176.0,1670.79,3505.21,1257.31,171.99,2075.91,67.7
2021-05-31,2021,5,2,Mon,False,False,30,1645.0,544.54,1100.46,1168.28,152.61,-220.43,66.9
2021-06-01,2021,6,2,Tue,False,False,33,1565.5,513.55,1051.95,1168.28,158.36,-274.69,67.2
2021-06-02,2021,6,2,Wed,False,False,45,2612.5,870.78,1741.72,1168.28,153.0,420.44,66.7
2021-06-03,2021,6,2,Thu,False,False,37,2508.5,838.87,1669.63,1168.28,167.16,334.19,66.6
2021-06-04,2021,6,2,Fri,False,False,61,3816.5,1263.61,2552.89,1168.28,180.55,1204.06,66.9
2021-06-05,2021,6,2,Sat,True,False,77,4643.0,1521.07,3121.93,1257.31,167.82,1696.8,67.2
2021-06-06,2021,6,2,Sun,True,False,85,5100.5,1680.91,3419.59,1257.31,182.55,1979.73,67.0
2021-06-07,2021,6,2,Mon,False,False,37,2005.0,655.12,1349.88,1168.28,159.9,21.7,67.3
2021-06-08,2021,6,2,Tue,False,False,36,2583.5,843.35,1740.15,1168.28,164.57,407.3,67.4
2021-06-09,2021,6,2,Wed,False,False,35,1986.0,636.86,1349.14,1168.28,161.79,19.07,67.9
2021-06-10,2021,6,2,Thu,False,False,40,2288.5,755.23,1533.27,1168.28,166.22,198.77,67.0
2021-06-11,2021,6,2,Fri,False,False,50,3528.0,1164.33,2363.67,1168.28,171.88,1023.51,67.0
2021-06-12,2021,6,2,Sat,True,False,83,5267.5,1745.1,3522.4,1257.31,176.43,2088.66,66.9
2021-06-13,2021,6,2,Sun,True,False,93,6063.0,1999.52,4063.48,1257.31,178.45,2627.72,67.0
2021-06-14,2021,6,2,Mon,False,False,38,2455.5,812.33,1643.17,1168.28,165.39,309.5,66.9
2021-06-15,2021,6,2,Tue,False,False,35,2549.0,818.52,1730.48,1168.28,163.81,398.39,67.9
2021-06-16,2021,6,2,Wed,False,False,42,3029.0,984.78,2044.22,1168.28,158.62,717.32,67.5
2021-06-17,2021,6,2,Thu,False,False,43,2854.0,939.98,1914.02,1168.28,167.98,577.76,67.1
2021-06-18,2021,6,2,Fri,False,False,48,2592.5,843.91,1748.59,1168.28,166.62,413.69,67.4
2021-06-19,2021,6,2,Sat,True,False,81,5817.0,1926.05,3890.95,1257.31,171.75,2461.89,66.9
2021-06-20,2021,6,2,Sun,True,False,84,4329.0,1421.34,2907.66,1257.31,167.05,1483.3,67.2
2021-06-21,2021,6,2,Mon,False,False,33,1843.0,607.69,1235.31,1168.28,166.43,-99.4,67.0
2021-06-22,2021,6,2,Tue,False,False,35,1864.5,614.35,1250.15,1168.28,161.05,-79.18,67.1
2021-06-23,2021,6,2,Wed,False,False,36,2591.5,860.99,1730.51,1168.28,168.82,393.41,66.8
2021-06-24,2021,6,2,Thu,False,False,37,2204.0,696.52,1507.48,1168.28,170.2,169.0,68.4
2021-06-25,2021,6,2,Fri,False,False,50,3204.5,1045.71,2158.79,1168.28,171.68,818.83,67.4
2021-06-26,2021,6,2,Sat,True,False,87,5386.0,1764.11,3621.89,1257.31,181.62,2182.96,67.2
2021-06-27,2021,6,2,Sun,True,False,85,5711.5,1851.64,3859.86,1257.31,179.8,2422.75,67.6
2021-06-28,2021,6,2,Mon,False,False,37,2803.0,900.4,1902.6,1168.28,165.81,568.51,67.9
2021-06-29,2021,6,2,Tue,False,False,36,2038.5,635.05,1403.45,1168.28,168.05,67.12,68.8
2021-06-30,2021,6,2,Wed,False,False,31,1942.0,632.93,1309.07,1168.28,172.74,-31.95,67.4
2021-07-01,2021,7,3,Thu,False,False,38,2513.5,823.67,1689.83,1168.28,175.9,345.65,67.2
2021-07-02,2021,7,3,Fri,False,False,40,2234.5,716.48,1518.02,1168.28,160.63,189.11,67.9
2021-07-03,2021,7,3,Sat,True,False,82,4918.5,1619.89,3298.61,1257.31,182.87,1858.43,67.1
2021-07-04,2021,7,3,Sun,True,True,109,6977.0,2234.11,4742.89,1257.31,174.63,3310.95,68.0
2021-07-05,2021,7,3,Mon,False,False,36,2097.5,693.67,1403.83,1168.28,164.48,71.07,66.9
2021-07-06,2021,7,3,Tue,False,False,29,1768.0,574.06,1193.94,1141.32,163.62,-111.0,67.5
2021-07-07,2021,7,3,Wed,False,False,37,2507.5,812.22,1695.28,1168.28,170.37,356.63,67.6
2021-07-08,2021,7,3,Thu,False,False,40,3191.0,1069.9,2121.1,1168.28,170.31,782.51,66.5
2021-07-09,2021,7,3,Fri,False,False,49,2950.0,960.17,1989.83,1168.28,165.7,655.85,67.5
2021-07-10,2021,7,3,Sat,True,False,91,6581.0,2195.2,4385.8,1257.31,171.86,2956.63,66.6
2021-07-11,2021,7,3,Sun,True,False,83,5280.0,1758.8,3521.2,1257.31,168.41,2095.48,66.7
2021-07-12,2021,7,3,Mon,False,False,36,2301.5,762.1,1539.4,1168.28,165.43,205.69,66.9
2021-07-13,2021,7,3,Tue,False,False,36,2120.0,703.9,1416.1,1168.28,159.74,88.08,66.8
2021-07-14,2021,7,3,Wed,False,False,38,2352.5,770.59,1581.91,1168.28,169.22,244.41,67.2
2021-07-15,2021,7,3,Thu,False,False,40,2644.5,872.28,1772.22,1168.28,173.02,430.92,67.0
2021-07-16,2021,7,3,Fri,False,False,47,2545.5,831.87,1713.63,1168.28,165.28,380.07,67.3
2021-07-17,2021,7,3,Sat,True,False,91,5555.5,1825.53,3729.97,1257.31,167.99,2304.67,67.1
2021-07-18,2021,7,3,Sun,True,False,74,4093.0,1318.4,2774.6,1257.31,177.15,1340.14,67.8
2021-07-19,2021,7,3,Mon,False,False,30,1690.0,557.46,1132.54,1168.28,170.79,-206.53,67.0
2021-07-20,2021,7,3,Tue,False,False,33,1642.5,525.5,1117.0,1168.28,158.77,-210.05,68.0
2021-07-21,2021,7,3,Wed,False,False,36,2709.0,911.12,1797.88,1168.28,164.88,464.72,66.4
2021-07-22,2021,7,3,Thu,False,False,37,1789.0,581.21,1207.79,1168.28,165.98,-126.47,67.5
2021-07-23,2021,7,3,Fri,False,False,49,3058.0,994.11,2063.89,1168.28,163.45,732.16,67.5
2021-07-24,2021,7,3,Sat,True,False,110,6298.5,2062.65,4235.85,1257.31,180.97,2797.57,67.3
2021-07-25,2021,7,3,Sun,True,False,80,5889.5,1998.54,3890.96,1257.31,182.87,2450.78,66.1
2021-07-26,2021,7,3,Mon,False,False,38,2459.5,814.72,1644.78,1168.28,165.3,311.2,66.9
2021-07-27,2021,7,3,Tue,False,False,37,2618.5,866.19,1752.31,1168.28,165.78,418.25,66.9
2021-07-28,2021,7,3,Wed,False,False,34,1844.0,612.9,1231.1,1168.28,156.99,-94.17,66.8
2021-07-29,2021,7,3,Thu,False,False,37,2457.0,807.12,1649.88,1168.28,182.2,299.4,67.2
2021-07-30,2021,7,3,Fri,False,False,45,3099.5,1029.27,2070.23,1168.28,165.38,736.57,66.8
2021-07-31,2021,7,3,Sat,True,False,86,5997.0,1980.56,4016.44,1257.31,180.68,2578.45,67.0
2021-08-01,2021,8,3,Sun,True,False,70,4270.5,1395.64,2874.86,1257.31,173.94,1443.61,67.3
2021-08-02,2021,8,3,Mon,False,False,26,1249.5,404.21,845.29,1141.32,158.24,-454.27,67.7
2021-08-03,2021,8,3,Tue,False,False,32,2239.5,722.87,1516.63,1168.28,161.78,186.57,67.7
2021-08-04,2021,8,3,Wed,False,False,40,2528.0,828.85,1699.15,1168.28,169.46,361.41,67.2
2021-08-05,2021,8,3,Thu,False,False,36,2799.0,930.78,1868.22,1168.28,168.14,531.8,66.7
2021-08-06,2021,8,3,Fri,False,False,55,3830.5,1287.29,2543.21,1168.28,167.79,1207.14,66.4
2021-08-07,2021,8,3,Sat,True,False,109,6989.5,2322.61,4666.89,1257.31,172.84,3236.74,66.8
2021-08-08,2021,8,3,Sun,True,False,84,5611.0,1852.45,3758.55,1257.31,175.88,2325.36,67.0
2021-08-09,2021,8,3,Mon,False,False,30,2121.0,696.13,1424.87,1168.28,169.48,87.11,67.2
2021-08-10,2021,8,3,Tue,False,False,35,2007.5,677.16,1330.34,1168.28,165.25,-3.19,66.3
2021-08-11,2021,8,3,Wed,False,False,38,2681.0,896.95,1784.05,1168.28,173.14,442.63,66.5
2021-08-12,2021,8,3,Thu,False,False,40,2147.5,703.57,1443.93,1168.28,165.79,109.86,67.2
2021-08-13,2021,8,3,Fri,False,False,49,2957.5,958.31,1999.19,1168.28,172.32,658.59,67.6
2021-08-14,2021,8,3,Sat,True,False,85,5454.5,1807.62,3646.88,1257.31,180.35,2209.22,66.9
2021-08-15,2021,8,3,Sun,True,False,85,5375.5,1738.09,3637.41,1257.31,179.5,2200.6,67.7
2021-08-16,2021,8,3,Mon,False,False,33,1497.5,493.3,1004.2,1168.28,167.09,-331.17,67.1
2021-08-17,2021,8,3,Tue,False,False,35,2066.5,663.7,1402.8,1168.28,162.35,72.17,67.9
2021-08-18,2021,8,3,Wed,False,False,35,2034.5,663.53,1370.97,1168.28,164.17,38.52,67.4
2021-08-19,2021,8,3,Thu,False,False,37,1938.5,648.56,1289.94,1168.28,167.06,-45.4,66.5
2021-08-20,2021,8,3,Fri,False,False,57,3172.0,1039.58,2132.42,1168.28,178.9,785.24,67.2
2021-08-21,2021,8,3,Sat,True,False,95,5770.5,1883.53,3886.97,1257.31,179.2,2450.46,67.4
2021-08-22,2021,8,3,Sun,True,False,87,5444.5,1759.34,3685.16,1257.31,171.98,2255.87,67.7
2021-08-23,2021,8,3,Mon,False,False,35,1924.0,607.38,1316.62,1168.28,156.34,-8.0,68.4
2021-08-24,2021,8,3,Tue,False,False,35,2322.0,752.13,1569.87,1168.28,172.55,229.04,67.6
2021-08-25,2021,8,3,Wed,False,False,39,2766.5,907.05,1859.45,1168.28,158.02,533.15,67.2
2021-08-26,2021,8,3,Thu,False,False,36,2232.0,747.51,1484.49,1168.28,168.19,148.02,66.5
2021-08-27,2021,8,3,Fri,False,False,62,4388.0,1466.38,2921.62,1168.28,170.54,1582.8,66.6
2021-08-28,2021,8,3,Sat,True,False,88,5426.0,1744.57,3681.43,1257.31,178.63,2245.49,67.8
2021-08-29,2021,8,3,Sun,True,False,81,4580.5,1512.04,3068.46,1257.31,173.22,1637.93,67.0
2021-08-30,2021,8,3,Mon,False,False,40,2750.5,936.57,1813.93,1168.28,165.26,480.39,65.9
2021-08-31,2021,8,3,Tue,False,False,32,2148.0,713.01,1434.99,1168.28,163.96,102.75,66.8
2021-09-01,2021,9,3,Wed,False,False,33,2066.0,682.12,1383.88,1168.28,155.44,60.16,67.0
2021-09-02,2021,9,3,Thu,False,False,36,2496.5,842.71,1653.79,1168.28,157.15,328.36,66.2
2021-09-03,2021,9,3,Fri,False,False,48,3509.5,1139.7,2369.8,1168.28,156.19,1045.33,67.5
2021-09-04,2021,9,3,Sat,True,False,81,4332.5,1405.48,2927.02,1257.31,181.42,1488.29,67.6
2021-09-05,2021,9,3,Sun,True,False,70,4276.0,1403.23,2872.77,1257.31,167.29,1448.17,67.2
2021-09-06,2021,9,3,Mon,False,False,33,1898.0,627.5,1270.5,1168.28,162.66,-60.44,66.9
2021-09-07,2021,9,3,Tue,False,False,30,1795.5,601.31,1194.19,1168.28,162.87,-136.96,66.5
2021-09-08,2021,9,3,Wed,False,False,33,1819.5,570.76,1248.74,1168.28,161.79,-81.33,68.6
2021-09-09,2021,9,3,Thu,False,False,34,2388.0,787.42,1600.58,1168.28,169.18,263.12,67.0
2021-09-10,2021,9,3,Fri,False,False,32,2029.0,702.14,1326.86,1168.28,167.16,-8.58,65.4
2021-09-11,2021,9,3,Sat,True,False,70,4428.0,1504.94,2923.06,1257.31,167.14,1498.61,66.0
2021-09-12,2021,9,3,Sun,True,False,73,5036.5,1664.08,3372.42,1257.31,163.88,1951.23,67.0
2021-09-13,2021,9,3,Mon,False,False,30,1488.5,490.16,998.34,1168.28,161.75,-331.69,67.1
2021-09-14,2021,9,3,Tue,False,False,36,1960.5,637.19,1323.31,1168.28,168.89,-13.86,67.5
2021-09-15,2021,9,3,Wed,False,False,36,2342.5,770.16,1572.34,1168.28,161.41,242.65,67.1
2021-09-16,2021,9,3,Thu,False,False,39,2318.5,757.16,1561.34,1168.28,169.42,223.64,67.3
2021-09-17,2021,9,3,Fri,False,False,47,3415.5,1150.45,2265.05,1168.28,163.41,933.36,66.3
2021-09-18,2021,9,3,Sat,True,False,86,5300.0,1747.33,3552.67,1257.31,179.47,2115.89,67.0
2021-09-19,2021,9,3,Sun,True,False,79,5100.0,1663.42,3436.58,1257.31,174.85,2004.42,67.4
2021-09-20,2021,9,3,Mon,False,False,28,1534.5,503.96,1030.54,1141.32,162.18,-272.96,67.2
2021-09-21,2021,9,3,Tue,False,False,32,2096.0,670.52,1425.48,1168.28,171.77,85.43,68.0
2021-09-22,2021,9,3,Wed,False,False,34,2602.0,837.34,1764.66,1168.28,161.07,435.31,67.8
2021-09-23,2021,9,3,Thu,False,False,35,2293.0,762.54,1530.46,1168.28,165.06,197.12,66.7
2021-09-24,2021,9,3,Fri,False,False,45,2463.0,807.76,1655.24,1168.28,172.26,314.7,67.2
2021-09-25,2021,9,3,Sat,True,False,75,4175.0,1387.57,2787.43,1257.31,164.69,1365.43,66.8
2021-09-26,2021,9,3,Sun,True,False,61,4225.5,1378.95,2846.55,1257.31,176.19,1413.05,67.4
2021-09-27,2021,9,3,Mon,False,False,28,1354.0,451.21,902.79,1141.32,164.14,-402.67,66.7
2021-09-28,2021,9,3,Tue,False,False,36,1807.5,600.43,1207.07,1168.28,168.91,-130.12,66.8
2021-09-29,2021,9,3,Wed,False,False,32,2272.5,727.21,1545.29,1168.28,168.91,208.1,68.0
2021-09-30,2021,9,3,Thu,False,False,39,2721.5,898.93,1822.57,1168.28,161.29,493.0,67.0
2021-10-01,2021,10,4,Fri,False,False,44,3315.0,1073.63,2241.37,1168.28,170.03,903.06,67.6
2021-10-02,2021,10,4,Sat,True,False,81,4206.0,1409.12,2796.88,1257.31,184.12,1355.45,66.5
2021-10-03,2021,10,4,Sun,True,False,52,3277.5,1063.14,2214.36,1257.31,171.5,785.55,67.6
2021-10-04,2021,10,4,Mon,False,False,32,2130.5,710.16,1420.34,1168.28,170.48,81.58,66.7
2021-10-05,2021,10,4,Tue,False,False,35,2277.0,728.12,1548.88,1168.28,163.06,217.54,68.0
2021-10-06,2021,10,4,Wed,False,False,32,1790.0,593.06,1196.94,1168.28,166.01,-137.35,66.9
2021-10-07,2021,10,4,Thu,False,False,32,2432.0,801.22,1630.78,1168.28,167.11,295.39,67.1
2021-10-08,2021,10,4,Fri,False,False,44,2652.0,871.52,1780.48,1168.28,165.65,446.55,67.1
2021-10-09,2021,10,4,Sat,True,False,74,4617.5,1510.18,3107.32,1257.31,170.07,1679.94,67.3
2021-10-10,2021,10,4,Sun,True,False,70,4298.5,1425.5,2873.0,1257.31,167.74,1447.95,66.8
2021-10-11,2021,10,4,Mon,False,False,29,1403.0,437.2,965.8,1141.32,159.47,-334.99,68.8
2021-10-12,2021,10,4,Tue,False,False,29,1769.0,577.5,1191.5,1141.32,174.18,-124.0,67.4
2021-10-13,2021,10,4,Wed,False,False,36,1954.5,632.0,1322.5,1168.28,157.43,-3.21,67.7
2021-10-14,2021,10,4,Thu,False,False,36,2242.0,715.83,1526.17,1168.28,167.36,190.53,68.1
2021-10-15,2021,10,4,Fri,False,False,54,3251.0,1082.82,2168.18,1168.28,169.84,830.06,66.7
2021-10-16,2021,10,4,Sat,True,False,84,5405.0,1800.96,3604.04,1257.31,168.15,2178.58,66.7
2021-10-17,2021,10,4,Sun,True,False,82,4514.5,1415.06,3099.44,1257.31,178.55,1663.58,68.7
2021-10-18,2021,10,4,Mon,False,False,29,2150.5,705.72,1444.78,1141.32,164.51,138.95,67.2
2021-10-19,2021,10,4,Tue,False,False,35,2273.5,746.72,1526.78,1168.28,156.86,201.64,67.2
2021-10-20,2021,10,4,Wed,False,False,31,1940.5,616.89,1323.61,1168.28,167.52,-12.19,68.2
2021-10-21,2021,10,4,Thu,False,False,41,2410.5,781.21,1629.29,1168.28,161.27,299.74,67.6
2021-10-22,2021,10,4,Fri,False,False,50,2668.0,877.02,1790.98,1168.28,164.17,458.53,67.1
2021-10-23,2021,10,4,Sat,True,False,80,5599.0,1855.16,3743.84,1257.31,174.54,2311.99,66.9
2021-10-24,2021,10,4,Sun,True,False,75,4763.0,1544.29,3218.71,1257.31,175.03,1786.37,67.6
2021-10-25,2021,10,4,Mon,False,False,37,2160.0,711.54,1448.46,1168.28,169.77,110.41,67.1
2021-10-26,2021,10,4,Tue,False,False,28,1666.0,549.03,1116.97,1141.32,160.07,-184.42,67.0
2021-10-27,2021,10,4,Wed,False,False,27,1534.5,514.96,1019.54,1141.32,159.14,-280.92,66.4
2021-10-28,2021,10,4,Thu,False,False,31,1319.0,421.81,897.19,1168.28,152.64,-423.73,68.0
2021-10-29,2021,10,4,Fri,False,False,46,3088.0,1027.92,2060.08,1168.28,165.97,725.83,66.7
2021-10-30,2021,10,4,Sat,True,False,69,4102.0,1345.68,2756.32,1257.31,172.19,1326.82,67.2
2021-10-31,2021,10,4,Sun,True,False,73,5113.5,1689.31,3424.19,1257.31,175.13,1991.75,67.0
2021-11-01,2021,11,4,Mon,False,False,34,1983.5,648.01,1335.49,1168.28,162.14,5.07,67.3
2021-11-02,2021,11,4,Tue,False,False,30,2033.0,682.68,1350.32,1168.28,157.65,24.39,66.4
2021-11-03,2021,11,4,Wed,False,False,25,1486.0,493.92,992.08,1141.32,160.01,-309.25,66.8
2021-11-04,2021,11,4,Thu,False,False,41,2449.5,828.82,1620.68,1168.28,176.98,275.42,66.2
2021-11-05,2021,11,4,Fri,False,False,43,2539.0,834.03,1704.97,1168.28,164.02,372.67,67.2
2021-11-06,2021,11,4,Sat,True,False,77,4793.5,1560.83,3232.67,1257.31,170.22,1805.14,67.4
2021-11-07,2021,11,4,Sun,True,False,64,4156.5,1362.98,2793.52,1257.31,162.98,1373.23,67.2
2021-11-08,2021,11,4,Mon,False,False,31,1992.5,671.83,1320.67,1168.28,162.8,-10.41,66.3
2021-11-09,2021,11,4,Tue,False,False,26,2208.0,731.62,1476.38,1141.32,166.64,168.42,66.9
2021-11-10,2021,11,4,Wed,False,False,30,1729.0,573.54,1155.46,1168.28,162.24,-175.06,66.8
2021-11-11,2021,11,4,Thu,False,False,37,2536.0,830.98,1705.02,1168.28,171.54,365.2,67.2
2021-11-12,2021,11,4,Fri,False,False,41,2683.0,892.43,1790.57,1168.28,158.98,463.31,66.7
2021-11-13,2021,11,4,Sat,True,False,73,4423.5,1438.39,2985.11,1257.31,177.08,1550.72,67.5
2021-11-14,2021,11,4,Sun,True,False,71,4106.5,1335.03,2771.47,1257.31,169.74,1344.42,67.5
2021-11-15,2021,11,4,Mon,False,False,34,2189.0,723.35,1465.65,1168.28,167.31,130.06,67.0
2021-11-16,2021,11,4,Tue,False,False,34,1817.5,594.88,1222.62,1168.28,170.34,-116.0,67.3
2021-11-17,2021,11,4,Wed,False,False,33,1726.0,550.23,1175.77,1168.28,170.8,-163.31,68.1
2021-11-18,2021,11,4,Thu,False,False,32,1757.5,570.29,1187.21,1168.28,160.17,-141.24,67.6
